"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72"
"2143",-0.726966233024177,-0.787033574495647,-0.816897316505784,-0.86104427554355,-0.798509494766885,-0.673644673203685,-0.403898124632741,-0.358226022001725,-0.401241359922841,-0.41435810865004,-0.332060425081553,-0.25622102358564,-0.157380114274953,-0.118227209214167,-0.0618844581760776,0.0338398786956093,0.142727225252615,0.183761481126433,0.11704892467931,-0.0656108792246463,-0.213698822820443,-0.354319950506414,-0.480794935619106,-0.495815883742083,-1.07363991633896,-1.00099077690931,-0.963771491446459,-0.92298715911716,-0.912345054215486,-0.940792824379021,-1.0347796438127,-1.01597395578764,-0.905072388016536,-0.753710548069311,-0.658124275756881,-0.558801279036823,-0.487282557649079,-0.430872785882563,-0.410904318642117,-0.481748204899465,-0.597679930549538,-0.719393875807105,-0.791522065130121,-0.823023405891722,-0.851189076176896,-0.861547335059163,-0.852700317099584,-0.866102294331329,-0.688022079773414,-0.660808850036447,-0.675483879666055,-0.687187517533262,-0.657873587617623,-0.672903466984367,-0.684408437279245,-0.664998752078221,-0.598214167134388,-0.512906321923766,-0.231124765973097,-0.0294224432943949,0.168125271680417,0.124941125947994,0.0858546465682254,0.0103790580154568,-0.104299891858884,-0.240013674434071,-0.327936015024347,-0.399440914542394,-0.470241995965843,-0.554654660544599,-0.556997416009746,-0.572450051003728
"2144",-0.581312726403161,-0.654197914961431,-0.680864193686297,-0.704169854053305,-0.617776695533506,-0.46191123125806,-0.266909489881545,-0.224060342737658,-0.236871208356492,-0.23593228226797,-0.158661286579526,-0.114553400563513,-0.0667076729655035,-0.058035274167005,-0.015179637086949,0.0531993187252796,0.160082331047994,0.219037468225525,0.202515319722506,0.0997104682060716,-0.00372375140694498,-0.142630122571126,-0.283955993713905,-0.331918864160489,-0.873392936324857,-0.824541225839888,-0.80554160922343,-0.790545085743818,-0.820201802261103,-0.875819295033542,-0.930595607779289,-0.89083803108211,-0.769061879264484,-0.605869460382826,-0.48956909722077,-0.361195498736677,-0.249768490195799,-0.166008925861017,-0.133478706181891,-0.182053209562448,-0.297842178829159,-0.433329688035838,-0.546851091858446,-0.639491638333746,-0.708521950712136,-0.735543946979762,-0.735933289324774,-0.749311821085566,-0.545172017557837,-0.529962193123253,-0.535431689986798,-0.535656082283521,-0.512802304973529,-0.518911158707988,-0.493761672786339,-0.413398486384996,-0.274203694143364,-0.171686845891305,0.0476838375197008,0.194932570602091,0.352815682204339,0.276944501744699,0.210836354475313,0.1233977053813,0.0149756594636247,-0.107934535946593,-0.173173684131791,-0.242806091727477,-0.32043094434104,-0.402529556459297,-0.424063055742783,-0.447052724449625
"2145",-0.429462847757676,-0.523653980265507,-0.556012588226054,-0.572521112368943,-0.476316034138481,-0.310509585767361,-0.157944529966493,-0.120976822656281,-0.126671258774994,-0.127066285134004,-0.0678799548721095,-0.0494814888122558,-0.0356991255461137,-0.0385473527892862,-0.00241690861905748,0.0540748355633849,0.16233259329651,0.231863624458685,0.244086902138215,0.186180944155862,0.11155192109068,-0.0133603073550797,-0.160806155488798,-0.228736837915399,-0.751481138719071,-0.710935125086144,-0.699840648409022,-0.697334399926742,-0.746122087931105,-0.812022017473806,-0.843068646294514,-0.785767266181685,-0.649350818860801,-0.476457656120107,-0.340926225911649,-0.194970600613685,-0.0584046636225075,0.0391433431723898,0.0781854634704889,0.0419735661655942,-0.0716158600611645,-0.211728388958955,-0.347846225108202,-0.473235899657348,-0.571137668190535,-0.617080795816753,-0.625290530005965,-0.639967181463009,-0.449002896681462,-0.444587732812825,-0.447113723624864,-0.440973832039824,-0.41555538398742,-0.410586242693852,-0.363910433835316,-0.246844688433904,-0.0836620574957027,0.0414501174258787,0.194306425722712,0.305141615179458,0.434202227987271,0.349125370087905,0.272911948313419,0.186845144171874,0.0829390057012651,-0.0257256981747534,-0.0860546561248991,-0.154171457771006,-0.233619638472669,-0.312319838228947,-0.346125842311833,-0.371124299415247
"2146",-0.335409218044165,-0.44229836150996,-0.478312402335943,-0.488365678808001,-0.386356350340174,-0.212563725335928,-0.0851205532606859,-0.0505881705711562,-0.0519446130682856,-0.0570687588154837,-0.0141599557078352,-0.0161525924526453,-0.0283250575442727,-0.0387942938998428,-0.00716887950574145,0.0418815686798281,0.152217868331738,0.229192358968407,0.260166493269504,0.232228608954988,0.178575818733985,0.0647840885083042,-0.0845137894429456,-0.165160483267796,-0.642070009406063,-0.608045484965772,-0.602678542111688,-0.609831229579578,-0.671790499850047,-0.745567312724608,-0.762901161522997,-0.695084048844875,-0.549958328538339,-0.370328816236009,-0.221874638054677,-0.0645940315427304,0.0886492494452151,0.194494362876196,0.23735895172558,0.209862775287156,0.0980398975483385,-0.0449417780221729,-0.195605299149607,-0.342507885300803,-0.460582364485029,-0.52030097245626,-0.534456357461085,-0.549890431571698,-0.387421081652501,-0.38935514003488,-0.389155073257099,-0.379030911796395,-0.351538359060104,-0.339613388848747,-0.278186237650256,-0.136935696697143,0.038479600628409,0.175450807354676,0.274284051616002,0.356939551785805,0.460531832972384,0.373711227147528,0.294434687557841,0.212322117740996,0.114616849470845,0.0179788012676457,-0.0374113653885905,-0.103044267939943,-0.18216836019328,-0.256338358972136,-0.298233633029517,-0.323761421582351
"2147",-0.275826529704332,-0.390635206717206,-0.429320886997784,-0.43451335929435,-0.328534111440757,-0.14869998909398,-0.0355959068775043,-0.00205590962564341,-0.00141669742296931,-0.0117250856675154,0.0176553356899734,0.000111394984290627,-0.0311747121311156,-0.0469324375504461,-0.0184143305077866,0.0262370004777075,0.138987291961453,0.221389642407089,0.264780407522989,0.256926946177698,0.216992367376655,0.111426616805803,-0.038057251369001,-0.126579417623283,-0.552172879046887,-0.522999627367225,-0.521507197630881,-0.53548073219092,-0.606398630491909,-0.685967327288127,-0.695710020746125,-0.621388527489933,-0.470302735461518,-0.286135702374487,-0.128816319613541,0.0355864553740802,0.199825582437242,0.310666131891609,0.355823207799015,0.334256576537721,0.22367458726292,0.0789585508445869,-0.0810194123271736,-0.242210806115793,-0.373919579354578,-0.443466940022259,-0.461941328242337,-0.477952438978153,-0.348218863386305,-0.353952989610451,-0.351874214040104,-0.33923848651925,-0.310222495855963,-0.294143473953891,-0.223233164951175,-0.0666149962947006,0.114540807833625,0.257564574754005,0.31661401886173,0.378305379567949,0.461596580880022,0.376698355120022,0.297776685273446,0.220358188077382,0.128211418260777,0.0413075891361389,-0.0109903894202949,-0.0741137931121044,-0.152157320816981,-0.222356740231772,-0.269433722229401,-0.294932228486124
"2148",-0.238511926460454,-0.358130999340393,-0.398667641454117,-0.40021035346816,-0.291290283324946,-0.106767289879863,-0.00161417265400486,0.0316901105127562,0.033081818301745,0.0180686880817455,0.036808309673614,0.00767915135936773,-0.0375044956405648,-0.0569997474447439,-0.030620051445055,0.0114272271009372,0.126476914247876,0.21282310999228,0.264398577830232,0.269979152392255,0.238779421688555,0.139112645087164,-0.00980734770441013,-0.103209622407472,-0.480396502454219,-0.454875890143186,-0.456039442711276,-0.474843330409724,-0.55198619802219,-0.635898505913717,-0.641674282439842,-0.563404718633431,-0.408266277731208,-0.221097682792426,-0.0577452013960223,0.111082341258696,0.282552694725363,0.396373911401708,0.442874389186806,0.425347059228236,0.315588000171011,0.169810769328167,0.00388075581109298,-0.166820153288059,-0.30760315741936,-0.384025437911667,-0.405589763447665,-0.422008471105824,-0.323177654847573,-0.331138418786393,-0.327780726923215,-0.313549006990508,-0.28351499636706,-0.265026680321878,-0.188100300743209,-0.0218734999867321,0.161637464019317,0.307529529681347,0.338037800734665,0.384428117658905,0.452205722655311,0.370567993525033,0.293365563654407,0.220326390617439,0.132702771215009,0.0533867071068515,0.0028720038677175,-0.0580471253894804,-0.134844512712387,-0.201814189526663,-0.25219331372395,-0.2774376420584
"2149",-0.215055465330261,-0.337578503125761,-0.379385139278596,-0.378222716607231,-0.267087842474871,-0.0789490160121049,0.0219929768730839,0.05542526391905,0.0569117212016855,0.0379406467135705,0.0485437971999902,0.0109138405307705,-0.0442707920130573,-0.0663966128698337,-0.0414705916371062,-0.000941324117264497,0.116110881249432,0.205302433486011,0.262224585031644,0.276723906737165,0.250960499178785,0.155481284915122,0.00740718828228776,-0.0890166241754837,-0.424561268333041,-0.40175876555387,-0.404740971851361,-0.426952525301031,-0.508439273898903,-0.595597580357208,-0.599492165082737,-0.518873095994037,-0.360984367960964,-0.171850906335448,-0.00440009709649206,0.167139025758721,0.343346957696262,0.458904818760802,0.506159628023551,0.491376330203876,0.382141553288198,0.235719906010111,0.0660154894221991,-0.110976580703516,-0.257722131407391,-0.338901071723862,-0.362654005024982,-0.37934615769132,-0.307132261674825,-0.316376739103853,-0.312163232018568,-0.296914815153946,-0.266225138067384,-0.246365973229439,-0.165670603741441,0.00646374705710405,0.190556754636014,0.337665798776015,0.347953969282672,0.383330954716621,0.439571462702555,0.361416270382375,0.286298904404321,0.216969799345409,0.132834876696894,0.0592902193837982,0.00969184507607976,-0.0494250766396286,-0.125053519868313,-0.189495442382738,-0.24196797112317,-0.266883684455608
"2150",-0.200204990731971,-0.324473574510327,-0.367149443438988,-0.363996331845053,-0.251207719019851,-0.0603076741882991,0.0385713898372973,0.0722906378202012,0.0735606190655221,0.0513926994274334,0.0558859668902097,0.012082480194936,-0.0502459875691492,-0.0742101193543487,-0.0502587909166874,-0.0105931588877403,0.108115300974591,0.199346235579931,0.259724459575371,0.280092818858576,0.257643453089872,0.165119748439201,0.0179386214772004,-0.0803522717543591,-0.381968463533647,-0.36116391714374,-0.365388157830388,-0.389998210425729,-0.474513886097722,-0.564082738121758,-0.567256271095461,-0.485281231712131,-0.325540830779876,-0.135131431297059,0.0350983363273377,0.208273198525364,0.38757144973652,0.504103558679674,0.551753198034672,0.53882955622538,0.429915114330131,0.283105252382517,0.111030706446,-0.0700890126174309,-0.220706274068849,-0.305146280816744,-0.330437638146479,-0.3473032383596,-0.296837619727941,-0.306804983760429,-0.302022857053023,-0.286126835226209,-0.255027400819781,-0.234407063658855,-0.15137625038052,0.0243252139330622,0.208130847619766,0.355625740400284,0.35168493798082,0.379208431829992,0.427015750509655,0.35205839265376,0.27893497632252,0.212588036256769,0.131063271301007,0.0618311511949101,0.0126304184762816,-0.045071615780392,-0.119694337727301,-0.182198888151745,-0.235990944354575,-0.260575704166785
"2151",-0.190715523488411,-0.316030227825888,-0.359302641193417,-0.354692894024776,-0.240689842810232,-0.0477034674505615,0.0503150724210589,0.0843715436415929,0.0853053736346409,0.0606203711325946,0.0605826694183055,0.0123297593428336,-0.0550718771059212,-0.0803105307658344,-0.0570033467148641,-0.0178096571478352,0.102224390808313,0.194908778713898,0.257493817667076,0.281685353042797,0.261208664865527,0.170762621706387,0.0244093427642124,-0.0750300317971755,-0.349968235422774,-0.330615157531628,-0.335683869801841,-0.361977999178349,-0.448597812202501,-0.539943670725494,-0.543010422445785,-0.460288773223046,-0.299313930061472,-0.108082182094526,0.0640283629228123,0.238169894075639,0.419472990006385,0.536518800694459,0.584349660735437,0.572682721038219,0.463954045377198,0.316912748227109,0.143368866840827,-0.0404315456406135,-0.193531598896893,-0.280188950524137,-0.306554730121509,-0.323523538270111,-0.290238086590161,-0.300598289223941,-0.295440028578281,-0.279132590076258,-0.247784624427904,-0.226756850805662,-0.142296780705622,0.0355103924036286,0.21865643065536,0.366141399304881,0.352230926666089,0.374192473756227,0.415908748636323,0.343676431661996,0.27227664567393,0.208250443951904,0.128640561960563,0.0625881531038737,0.0134967184265081,-0.0431227497386375,-0.116919588011889,-0.177959194527411,-0.232576635949109,-0.25686096724544
"2152",-0.184592191879876,-0.31053161100906,-0.354215246437505,-0.348544705250463,-0.23366543290208,-0.039118049720751,0.0586865271681608,0.0930744604641199,0.0936523817499501,0.0670202781200986,0.0636537496892551,0.0122133146815231,-0.0587732665007977,-0.0848885858606096,-0.0620005642346987,-0.0230475610297673,0.0980235897370813,0.191738684952239,0.255712301401073,0.282365206294816,0.263026594145652,0.174036289762856,0.0284000234407655,-0.0717402640403729,-0.326213506153529,-0.307904012149305,-0.313543748047148,-0.341017286726874,-0.429091348111073,-0.521737872529357,-0.524997133551657,-0.441895590046541,-0.280107103531104,-0.088349706432719,0.0850307707072746,0.259727294024826,0.442322077176096,0.559609563559774,0.607499499503322,0.596678921135,0.488050060717804,0.340872771565145,0.166433397174307,-0.0190868567607764,-0.173756426373198,-0.261909497790338,-0.289021298642367,-0.306046354916422,-0.286020204641727,-0.296581682231342,-0.291175438104542,-0.274607994622188,-0.24311462536459,-0.221881726133834,-0.13656072092957,0.042451229516212,0.224830336469721,0.372136774714335,0.351263940307563,0.369307951512155,0.4066638269976,0.336653210987626,0.266663258878312,0.204404160852908,0.126179996400286,0.0624477320170179,0.0133186294529471,-0.0424870432804899,-0.115625116770005,-0.175567686141132,-0.230696035854744,-0.254722849766925
"2153",-0.180604043373579,-0.306914457798129,-0.350882864762319,-0.344443089283501,-0.228941934784871,-0.0332366759288498,0.0646788261313764,0.0993658197246991,0.0996155453816106,0.0714970376400573,0.0657029091357368,0.0119905687086378,-0.0615181350772477,-0.0882317563199509,-0.0656118396522374,-0.0267660231349403,0.09510309478266,0.189545794916199,0.254377267380465,0.282592824055066,0.263881534059601,0.175908081631905,0.0308672958136299,-0.0696955440737864,-0.308749893921115,-0.29118397766805,-0.297207421646161,-0.325504651926859,-0.41457801614652,-0.508170326885589,-0.511744784764387,-0.42847806748094,-0.26616016186955,-0.0740700779712835,0.100165380200669,0.275166950815374,0.458586673379198,0.575960484780281,0.623843645316028,0.613590778483825,0.505008759118975,0.357753226902798,0.18278066372354,-0.00382677582130417,-0.159471458377107,-0.248625394968316,-0.276252379343704,-0.293303751680404,-0.283338974750655,-0.293992791785606,-0.288423596481797,-0.271693165214299,-0.240118871999677,-0.218794153566913,-0.132965664606239,0.0467039393308079,0.228341564562562,0.375416037875981,0.349695170639848,0.364992869173394,0.399249258665655,0.330998065354321,0.262122184034679,0.201187774652967,0.123956198915683,0.0619026719310802,0.0126708782934994,-0.0425308831285758,-0.115153929686536,-0.174281177584894,-0.229721245888639,-0.253535277758516
"2154",-0.177985197259117,-0.304513955704683,-0.348680335427871,-0.34168495952807,-0.225748921902396,-0.0291912821279556,0.0689780705879045,0.103921494781528,0.103889432048673,0.07464800608735,0.0670943777906537,0.0117700502356797,-0.063505728355691,-0.090624494260294,-0.0681726468574611,-0.0293596533686,0.0931155885613356,0.188069740992487,0.253418697134253,0.282609487873561,0.2642192138481,0.176953872865522,0.0323936751434364,-0.0684192903486315,-0.296013763342522,-0.278973494590117,-0.285252982686676,-0.314123769067009,-0.403879625573034,-0.498155600650193,-0.50207307706307,-0.418761878153449,-0.256104559381091,-0.0638065210696369,0.111002488362201,0.28616006242765,0.470100776042987,0.587476752757786,0.635321098566586,0.625447231828117,0.51688081569081,0.369581685552405,0.194302014794886,0.00701984979901765,-0.149217386776316,-0.239035424462759,-0.267016305727398,-0.284075904100491,-0.281648183171916,-0.292334316715698,-0.28665846852014,-0.269827042530037,-0.238211152695741,-0.216856031717338,-0.130737602279908,0.0492638437950761,0.230244532211046,0.37708889777153,0.348001905204881,0.361382654274472,0.393448910738903,0.326562715148517,0.258546821760267,0.19859381128276,0.122067492619854,0.06122010000334,0.0118655345279427,-0.042892492349979,-0.115118838817376,-0.173643961107955,-0.229270438130136,-0.252913121800316
"2155",-0.17625390195133,-0.302909338031747,-0.347213744138557,-0.339818584619155,-0.223582473389598,-0.0264014850037964,0.0720652985456837,0.107221213291963,0.106957486339238,0.0768750150598144,0.0680528975767558,0.0115895812691492,-0.0649193298672383,-0.09231026188583,-0.069961189220984,-0.0311419648212564,0.0917889600895654,0.187101156699698,0.252752232578606,0.282538529468719,0.264290494168807,0.177516707045805,0.0333363495144178,-0.0676207024595737,-0.286788152383641,-0.27011687237044,-0.276565892788021,-0.305834796064115,-0.396053805578113,-0.490821322446967,-0.495062201971112,-0.411770059630229,-0.248898930815266,-0.0564729866255379,0.118719116963755,0.293946054669551,0.478211102604925,0.595547634295452,0.643340762556016,0.633718513885108,0.525150390068308,0.377828188011271,0.202380312402027,0.0146892303369139,-0.141897525163112,-0.232152189694207,-0.260374894053086,-0.277432520638976,-0.280593802526783,-0.291280843921324,-0.285535538783692,-0.268642528984308,-0.237008301932152,-0.21565430409868,-0.129377981123524,0.0507665225846791,0.231194101379847,0.377833969783353,0.346416730755512,0.358464956714506,0.388991736844315,0.323148432485095,0.255785280046366,0.196552621409655,0.120524028750152,0.0605379873090282,0.0110635160212238,-0.0433710560038184,-0.115295391751908,-0.173378290285244,-0.229113093545929,-0.252620426768827
"2156",-0.175103464824647,-0.301830766468272,-0.346231577611669,-0.338549801357915,-0.222109180813083,-0.0244749957758768,0.0742816659113222,0.109609348746773,0.10916062939418,0.078452833435088,0.0687205602488282,0.0114556494041633,-0.0659103963695896,-0.0934826416363736,-0.0711943994327534,-0.0323505434472479,0.0909200549004765,0.18648189785474,0.252301088832699,0.282440594321162,0.264234476334163,0.177800780994815,0.0339158581334396,-0.0671207978714751,-0.280144625949716,-0.263730717923778,-0.270291011860568,-0.299835324572093,-0.390366542874969,-0.485485740257358,-0.490009817624786,-0.406766377587417,-0.243763450624251,-0.0512605143058202,0.124186155545965,0.29943396715984,0.483897154491824,0.601177310029478,0.648917666692003,0.639461388874638,0.530882895440756,0.383549557236217,0.208017044514019,0.0200859958158752,-0.136698301544884,-0.22723710238651,-0.255624157004835,-0.272674662452748,-0.279946209402498,-0.290619189640022,-0.284828938482083,-0.267899206596846,-0.236259826735575,-0.214921575242473,-0.128565981333102,0.051616551160322,0.231593764454555,0.378062364105467,0.345037093224188,0.356162826883317,0.385612684164697,0.320556722976754,0.25368272126659,0.194974806774453,0.119295410323107,0.0599212092377335,0.0103400774271266,-0.0438602771586994,-0.115556875511656,-0.173316605324599,-0.229111717730384,-0.252513736922898
"2157",-0.174336290289216,-0.301102935362764,-0.345571134704506,-0.33768460502445,-0.221106243040001,-0.0231442923057521,0.0758711341690712,0.111335055729621,0.110741664555756,0.0795719037817219,0.0691894301109588,0.0113625440724071,-0.0665969181590776,-0.0942888707658562,-0.0720350067166654,-0.0331598212472074,0.0903621461768761,0.186097360024099,0.252003060949814,0.282343589468114,0.264126490810566,0.177927266985193,0.0342692065735277,-0.0668084883101613,-0.275385413029088,-0.25914996046044,-0.265782561990255,-0.295516713888845,-0.386256900186344,-0.481626573471651,-0.486387690790139,-0.4032032066947,-0.240121290646545,-0.0475733781430597,0.128041426035817,0.30328457411183,0.487865762363452,0.60508628976524,0.652777840015211,0.643430211711073,0.534837857066865,0.387500128978742,0.211931801444036,0.0238663703490791,-0.133022315559153,-0.223743841684922,-0.252241963719541,-0.269283285595686,-0.279556650937044,-0.290209784293582,-0.284390682536644,-0.267439743065519,-0.235802210586852,-0.214485046786124,-0.128095720287172,0.0520701292140379,0.231689239436537,0.378019596642922,0.343888460186167,0.35437819854784,0.383078137547465,0.318610892682358,0.25209978231342,0.193771677903091,0.11833596145326,0.0593942554990648,0.00972321520662801,-0.0443085077180447,-0.115834755819088,-0.173359404103167,-0.229185829616323,-0.252506903317399
"2158",-0.17382365398772,-0.300610590702441,-0.345125891668358,-0.337093601093597,-0.220423551689839,-0.022225680660803,0.0770091161055189,0.11257947402829,0.11187471102386,0.0803656138824128,0.0695205447126414,0.0113011708627514,-0.0670674598584145,-0.0948376637991898,-0.0726018657581987,-0.0336949567276952,0.0900118613212632,0.185866989004584,0.251810922988316,0.28225876335919,0.264005774892499,0.177967598126792,0.0344819180222289,-0.0666143062184513,-0.271992177030667,-0.255879760868225,-0.262558802424403,-0.292423309724252,-0.383302292109551,-0.478849602533598,-0.483803150360245,-0.400677376585499,-0.237549927889597,-0.0449768768751501,0.130748183366018,0.305974629642589,0.49062360061403,0.607788283237305,0.655437373906935,0.646160236800429,0.537553463923864,0.390214991490009,0.214638163007065,0.0265029298392467,-0.130434540049513,-0.221271931788756,-0.249844661543787,-0.26687652014561,-0.279329064778222,-0.289961467944523,-0.284124035924481,-0.267161428129708,-0.23552904760598,-0.214233456434529,-0.127835700156752,0.0522882600592738,0.23162765603572,0.377849196091061,0.342960348058071,0.353013475002186,0.381193521668914,0.317162959763081,0.250918872884466,0.192864146797312,0.11759762323642,0.058960254508323,0.00921602896178858,-0.0446948972544746,-0.116094608901476,-0.173448987527653,-0.229289658101318,-0.252549149239205
